Name	Chr	Start	Stop	Up	Down	size
chrXII: 337265-337527	chrXII	337265.0	337527.0	YLR097C	YLR098C	262.0
chrXII: 339473-339744	chrXII	339473.0	339744.0	YLR098C	YLR099C	271.0
chrXII: 340928-341810	chrXII	340928.0	341810.0	YLR099C	YLR100W	882.0
chrXII: 342853-342970	chrXII	342853.0	342970.0	YLR100W	YLR102C	117.0
chrXII: 343767-343989	chrXII	343767.0	343989.0	YLR102C	YLR103C	222.0
chrXII: 345941-347047	chrXII	345941.0	347047.0	YLR103C	YLR105C	1106.0
chrXII: 348180-349006	chrXII	348180.0	349006.0	YLR105C	YLR106C	826.0
chrXII: 363738-364116	chrXII	363738.0	364116.0	YLR106C	YLR107W	378.0
chrXII: 365330-368781	chrXII	365330.0	368781.0	YLR107W	YLR109W	3451.0
chrXII: 369311-369697	chrXII	369311.0	369697.0	YLR109W	YLR110C	386.0
chrXII: 370098-371620	chrXII	370098.0	371620.0	YLR110C	YLR113W	1522.0
chrXII: 372927-374944	chrXII	372927.0	374944.0	YLR113W	YLR114C	2017.0
chrXII: 377238-377985	chrXII	377238.0	377985.0	YLR114C	YLR115W	747.0
chrXII: 380564-380822	chrXII	380564.0	380822.0	YLR115W	YLR116W	258.0
chrXII: 382252-382471	chrXII	382252.0	382471.0	YLR116W	YLR117C	219.0
chrXII: 384534-384725	chrXII	384534.0	384725.0	YLR117C	YLR118C	191.0
chrXII: 385408-385534	chrXII	385408.0	385534.0	YLR118C	YLR119W	126.0
chrXII: 386175-386511	chrXII	386175.0	386511.0	YLR119W	YLR120C	336.0
chrXII: 388220-388744	chrXII	388220.0	388744.0	YLR120C	YLR121C	524.0
chrXII: 398319-398530	chrXII	398319.0	398530.0	YLR127C	YLR128W	211.0
chrXII: 399433-399657	chrXII	399433.0	399657.0	YLR128W	YLR129W	224.0
chrXII: 402488-402794	chrXII	402488.0	402794.0	YLR129W	YLR130C	306.0
chrXII: 404062-404510	chrXII	404062.0	404510.0	YLR130C	YLR131C	448.0
chrXII: 406822-408445	chrXII	406822.0	408445.0	YLR131C	YLR133W	1623.0
chrXII: 410193-410723	chrXII	410193.0	410723.0	YLR133W	YLR134W	530.0
chrXII: 412414-413281	chrXII	412414.0	413281.0	YLR134W	YLR135W	867.0
chrXII: 415527-415801	chrXII	415527.0	415801.0	YLR135W	YLR136C	274.0
chrXII: 416658-418437	chrXII	416658.0	418437.0	YLR136C	YLR138W	1779.0
chrXII: 421394-421542	chrXII	421394.0	421542.0	YLR138W	YLR139C	148.0
chrXII: 423473-423683	chrXII	423473.0	423683.0	YLR139C	YLR141W	210.0
chrXII: 424774-425186	chrXII	424774.0	425186.0	YLR141W	YLR142W	412.0
chrXII: 426616-429677	chrXII	426616.0	429677.0	YLR142W	YLR144C	3061.0
chrXII: 432016-432168	chrXII	432016.0	432168.0	YLR144C	YLR145W	152.0
chrXII: 432773-432823	chrXII	432773.0	432823.0	YLR145W	YLR146C	50.0
chrXII: 433725-434158	chrXII	433725.0	434158.0	YLR146C	YLR147C	433.0
chrXII: 434463-434641	chrXII	434463.0	434641.0	YLR147C	YLR148W	178.0
chrXII: 437397-440467	chrXII	437397.0	440467.0	YLR148W	YLR150W	3070.0
chrXII: 441288-441715	chrXII	441288.0	441715.0	YLR150W	YLR151C	427.0
chrXII: 442737-445524	chrXII	442737.0	445524.0	YLR151C	YLR153C	2787.0
chrXII: 447575-447982	chrXII	447575.0	447982.0	YLR153C	YLR154C	407.0
chrXII: 470405-472969	chrXII	470405.0	472969.0	YLR155C	YLR157C	2564.0
chrXII: 483637-486201	chrXII	483637.0	486201.0	YLR158C	YLR160C	2564.0
chrXII: 487289-491866	chrXII	487289.0	491866.0	YLR160C	YLR163C	4577.0
chrXII: 493254-493883	chrXII	493254.0	493883.0	YLR163C	YLR164W	629.0
chrXII: 494389-494494	chrXII	494389.0	494494.0	YLR164W	YLR165C	105.0
chrXII: 495258-495429	chrXII	495258.0	495429.0	YLR165C	YLR166C	171.0
chrXII: 498044-498947	chrXII	498044.0	498947.0	YLR166C	YLR167W	903.0
chrXII: 499405-499578	chrXII	499405.0	499578.0	YLR167W	YLR168C	173.0
chrXII: 500270-500579	chrXII	500270.0	500579.0	YLR168C	YLR170C	309.0
chrXII: 501049-501260	chrXII	501049.0	501260.0	YLR170C	YLR172C	211.0
chrXII: 502162-504591	chrXII	502162.0	504591.0	YLR172C	YLR174W	2429.0
chrXII: 505829-506134	chrXII	505829.0	506134.0	YLR174W	YLR175W	305.0
chrXII: 507585-507797	chrXII	507585.0	507797.0	YLR175W	YLR176C	212.0
chrXII: 510232-513162	chrXII	510232.0	513162.0	YLR176C	YLR178C	2930.0
chrXII: 513821-514108	chrXII	513821.0	514108.0	YLR178C	YLR179C	287.0
chrXII: 514713-515262	chrXII	514713.0	515262.0	YLR179C	YLR180W	549.0
chrXII: 516410-516678	chrXII	516410.0	516678.0	YLR180W	YLR181C	268.0
chrXII: 517670-517940	chrXII	517670.0	517940.0	YLR181C	YLR182W	270.0
chrXII: 520351-520543	chrXII	520351.0	520543.0	YLR182W	YLR183C	192.0
chrXII: 522012-522663	chrXII	522012.0	522663.0	YLR183C	YLR185W	651.0
chrXII: 523288-523632	chrXII	523288.0	523632.0	YLR185W	YLR186W	344.0
chrXII: 524390-528300	chrXII	524390.0	528300.0	YLR186W	YLR188W	3910.0
chrXII: 530387-530797	chrXII	530387.0	530797.0	YLR188W	YLR189C	410.0
chrXII: 534393-535214	chrXII	534393.0	535214.0	YLR189C	YLR190W	821.0
chrXII: 536689-537272	chrXII	536689.0	537272.0	YLR190W	YLR191W	583.0
chrXII: 538432-538792	chrXII	538432.0	538792.0	YLR191W	YLR192C	360.0
chrXII: 539589-540009	chrXII	539589.0	540009.0	YLR192C	YLR193C	420.0
chrXII: 540536-541937	chrXII	540536.0	541937.0	YLR193C	YLR195C	1401.0
chrXII: 543304-543968	chrXII	543304.0	543968.0	YLR195C	YLR196W	664.0
chrXII: 545698-546097	chrXII	545698.0	546097.0	YLR196W	YLR197W	399.0
chrXII: 547611-547853	chrXII	547611.0	547853.0	YLR197W	YLR199C	242.0
chrXII: 548769-549012	chrXII	548769.0	549012.0	YLR199C	YLR200W	243.0
chrXII: 549356-549511	chrXII	549356.0	549511.0	YLR200W	YLR201C	155.0
chrXII: 550293-550650	chrXII	550293.0	550650.0	YLR201C	YLR203C	357.0
chrXII: 551960-552270	chrXII	551960.0	552270.0	YLR203C	YLR204W	310.0
chrXII: 552605-552724	chrXII	552605.0	552724.0	YLR204W	YLR205C	119.0
chrXII: 553677-554578	chrXII	553677.0	554578.0	YLR205C	YLR206W	901.0
chrXII: 556419-556788	chrXII	556419.0	556788.0	YLR206W	YLR207W	369.0
chrXII: 559289-559551	chrXII	559289.0	559551.0	YLR207W	YLR208W	262.0
chrXII: 560444-560797	chrXII	560444.0	560797.0	YLR208W	YLR209C	353.0
chrXII: 561732-562008	chrXII	561732.0	562008.0	YLR209C	YLR210W	276.0
chrXII: 563390-564860	chrXII	563390.0	564860.0	YLR210W	YLR212C	1470.0
chrXII: 566281-566654	chrXII	566281.0	566654.0	YLR212C	YLR213C	373.0
chrXII: 567922-568567	chrXII	567922.0	568567.0	YLR213C	YLR214W	645.0
chrXII: 570627-570776	chrXII	570627.0	570776.0	YLR214W	YLR215C	149.0
chrXII: 571858-572096	chrXII	571858.0	572096.0	YLR215C	YLR216C	238.0
chrXII: 573211-573466	chrXII	573211.0	573466.0	YLR216C	YLR218C	255.0
chrXII: 573918-574151	chrXII	573918.0	574151.0	YLR218C	YLR219W	233.0
chrXII: 576337-576825	chrXII	576337.0	576825.0	YLR219W	YLR220W	488.0
chrXII: 577793-578362	chrXII	577793.0	578362.0	YLR220W	YLR221C	569.0
chrXII: 579024-579318	chrXII	579024.0	579318.0	YLR221C	YLR222C	294.0
chrXII: 581771-582233	chrXII	581771.0	582233.0	YLR222C	YLR223C	462.0
chrXII: 585490-589354	chrXII	585490.0	589354.0	YLR223C	YLR226W	3864.0
chrXII: 590541-590562	chrXII	590541.0	590562.0	YLR226W	YLR227C	21.0
chrXII: 602463-604212	chrXII	602463.0	604212.0	YLR228C	YLR229C	1749.0
chrXII: 604787-605758	chrXII	604787.0	605758.0	YLR229C	YLR231C	971.0
chrXII: 607119-607425	chrXII	607119.0	607425.0	YLR231C	YLR233C	306.0
chrXII: 609524-609783	chrXII	609524.0	609783.0	YLR233C	YLR234W	259.0
chrXII: 611753-612367	chrXII	611753.0	612367.0	YLR234W	YLR237W	614.0
chrXII: 614163-614755	chrXII	614163.0	614755.0	YLR237W	YLR238W	592.0
chrXII: 616191-616332	chrXII	616191.0	616332.0	YLR238W	YLR239C	141.0
chrXII: 617318-617533	chrXII	617318.0	617533.0	YLR239C	YLR240W	215.0
chrXII: 620160-622918	chrXII	620160.0	622918.0	YLR240W	YLR242C	2758.0
chrXII: 623883-625168	chrXII	623883.0	625168.0	YLR242C	YLR244C	1285.0
chrXII: 626331-626502	chrXII	626331.0	626502.0	YLR244C	YLR245C	171.0
chrXII: 626930-627118	chrXII	626930.0	627118.0	YLR245C	YLR246W	188.0
chrXII: 628197-628684	chrXII	628197.0	628684.0	YLR246W	YLR247C	487.0
chrXII: 633354-634252	chrXII	633354.0	634252.0	YLR247C	YLR248W	898.0
chrXII: 636084-636780	chrXII	636084.0	636780.0	YLR248W	YLR249W	696.0
chrXII: 639914-640317	chrXII	639914.0	640317.0	YLR249W	YLR250W	403.0
chrXII: 641021-641464	chrXII	641021.0	641464.0	YLR250W	YLR251W	443.0
chrXII: 642057-644404	chrXII	642057.0	644404.0	YLR251W	YLR254C	2347.0
chrXII: 644973-646415	chrXII	644973.0	646415.0	YLR254C	YLR256W	1442.0
chrXII: 662833-663284	chrXII	662833.0	663284.0	YLR258W	YLR259C	451.0
chrXII: 665002-665844	chrXII	665002.0	665844.0	YLR259C	YLR260W	842.0
chrXII: 667907-668244	chrXII	667907.0	668244.0	YLR260W	YLR262C	337.0
chrXII: 668891-669468	chrXII	668891.0	669468.0	YLR262C	YLR262C-A	577.0
chrXII: 669662-670340	chrXII	669662.0	670340.0	YLR262C-A	YLR263W	678.0
chrXII: 672823-673131	chrXII	672823.0	673131.0	YLR263W	YLR264W	308.0
chrXII: 673334-674427	chrXII	673334.0	674427.0	YLR264W	YLR265C	1093.0
chrXII: 675455-675619	chrXII	675455.0	675619.0	YLR265C	YLR266C	164.0
chrXII: 677724-680200	chrXII	677724.0	680200.0	YLR266C	YLR268W	2476.0
chrXII: 680844-681186	chrXII	680844.0	681186.0	YLR268W	YLR270W	342.0
chrXII: 682238-683672	chrXII	682238.0	683672.0	YLR270W	YLR272C	1434.0
chrXII: 687202-689083	chrXII	687202.0	689083.0	YLR272C	YLR273C	1881.0
chrXII: 691029-691555	chrXII	691029.0	691555.0	YLR273C	YLR274W	526.0
chrXII: 693882-694378	chrXII	693882.0	694378.0	YLR274W	YLR275W	496.0
chrXII: 694800-695046	chrXII	694800.0	695046.0	YLR275W	YLR276C	246.0
chrXII: 696830-697156	chrXII	696830.0	697156.0	YLR276C	YLR277C	326.0
chrXII: 707040-707360	chrXII	707040.0	707360.0	YLR284C	YLR285W	320.0
chrXII: 708145-708448	chrXII	708145.0	708448.0	YLR285W	YLR286C	303.0
chrXII: 710136-712537	chrXII	710136.0	712537.0	YLR286C	YLR287C-A	2401.0
chrXII: 713158-713480	chrXII	713158.0	713480.0	YLR287C-A	YLR288C	322.0
chrXII: 714904-715089	chrXII	714904.0	715089.0	YLR288C	YLR289W	185.0
chrXII: 717026-718317	chrXII	717026.0	718317.0	YLR289W	YLR291C	1291.0
chrXII: 719462-719789	chrXII	719462.0	719789.0	YLR291C	YLR292C	327.0
chrXII: 720370-720771	chrXII	720370.0	720771.0	YLR292C	YLR293C	401.0
chrXII: 721430-721999	chrXII	721430.0	721999.0	YLR293C	YLR295C	569.0
chrXII: 722373-724721	chrXII	722373.0	724721.0	YLR295C	YLR298C	2348.0
chrXII: 725416-726069	chrXII	725416.0	726069.0	YLR298C	YLR299W	653.0
chrXII: 728051-728955	chrXII	728051.0	728955.0	YLR299W	YLR300W	904.0
chrXII: 730301-732542	chrXII	730301.0	732542.0	YLR300W	YLR303W	2241.0
chrXII: 733876-735212	chrXII	733876.0	735212.0	YLR303W	YLR304C	1336.0
chrXII: 737548-738161	chrXII	737548.0	738161.0	YLR304C	YLR305C	613.0
chrXII: 743863-744151	chrXII	743863.0	744151.0	YLR305C	YLR306W	288.0
chrXII: 744851-745620	chrXII	744851.0	745620.0	YLR306W	YLR307W	769.0
chrXII: 746525-747937	chrXII	746525.0	747937.0	YLR307W	YLR308W	1412.0
chrXII: 748875-749034	chrXII	748875.0	749034.0	YLR308W	YLR309C	159.0
chrXII: 751769-752224	chrXII	751769.0	752224.0	YLR309C	YLR310C	455.0
chrXII: 756993-759480	chrXII	756993.0	759480.0	YLR310C	YLR312W-A	2487.0
chrXII: 760241-760750	chrXII	760241.0	760750.0	YLR312W-A	YLR313C	509.0
chrXII: 762342-762575	chrXII	762342.0	762575.0	YLR313C	YLR314C	233.0
chrXII: 764137-764808	chrXII	764137.0	764808.0	YLR314C	YLR315W	671.0
chrXII: 766358-766542	chrXII	766358.0	766542.0	YLR316C	YLR318W	184.0
chrXII: 769196-769318	chrXII	769196.0	769318.0	YLR318W	YLR319C	122.0
chrXII: 771684-771940	chrXII	771684.0	771940.0	YLR319C	YLR320W	256.0
chrXII: 776304-776584	chrXII	776304.0	776584.0	YLR320W	YLR321C	280.0
chrXII: 777864-778173	chrXII	777864.0	778173.0	YLR321C	YLR323C	309.0
chrXII: 778952-779215	chrXII	778952.0	779215.0	YLR323C	YLR324W	263.0
chrXII: 780786-781143	chrXII	780786.0	781143.0	YLR324W	YLR325C	357.0
chrXII: 781379-783127	chrXII	781379.0	783127.0	YLR325C	YLR327C	1748.0
chrXII: 783387-784913	chrXII	783387.0	784913.0	YLR327C	YLR328W	1526.0
chrXII: 786118-786442	chrXII	786118.0	786442.0	YLR328W	YLR329W	324.0
chrXII: 787333-787664	chrXII	787333.0	787664.0	YLR329W	YLR330W	331.0
chrXII: 789679-790676	chrXII	789679.0	790676.0	YLR330W	YLR332W	997.0
chrXII: 791806-795573	chrXII	791806.0	795573.0	YLR332W	YLR333C	3767.0
chrXII: 795899-797430	chrXII	795899.0	797430.0	YLR333C	YLR335W	1531.0
chrXII: 799592-799697	chrXII	799592.0	799697.0	YLR335W	YLR336C	105.0
chrXII: 802396-802653	chrXII	802396.0	802653.0	YLR336C	YLR337C	257.0
chrXII: 805106-805887	chrXII	805106.0	805887.0	YLR337C	YLR340W	781.0
chrXII: 806825-807385	chrXII	806825.0	807385.0	YLR340W	YLR341W	560.0
chrXII: 808818-809997	chrXII	808818.0	809997.0	YLR341W	YLR342W	1179.0
chrXII: 815627-816094	chrXII	815627.0	816094.0	YLR342W	YLR343W	467.0
chrXII: 817761-819312	chrXII	817761.0	819312.0	YLR343W	YLR344W	1551.0
chrXII: 820142-823828	chrXII	820142.0	823828.0	YLR344W	YLR347C	3686.0
chrXII: 826413-826977	chrXII	826413.0	826977.0	YLR347C	YLR348C	564.0
chrXII: 827873-828730	chrXII	827873.0	828730.0	YLR348C	YLR350W	857.0
chrXII: 829380-829489	chrXII	829380.0	829489.0	YLR350W	YLR351C	109.0
chrXII: 830364-834352	chrXII	830364.0	834352.0	YLR351C	YLR353W	3988.0
chrXII: 836163-836350	chrXII	836163.0	836350.0	YLR353W	YLR354C	187.0
chrXII: 837357-838066	chrXII	837357.0	838066.0	YLR354C	YLR355C	709.0
chrXII: 839253-840321	chrXII	839253.0	840321.0	YLR355C	YLR356W	1068.0
chrXII: 840914-841331	chrXII	840914.0	841331.0	YLR356W	YLR357W	417.0
chrXII: 844000-844282	chrXII	844000.0	844282.0	YLR357W	YLR359W	282.0
chrXII: 845730-846103	chrXII	845730.0	846103.0	YLR359W	YLR360W	373.0
chrXII: 849124-849866	chrXII	849124.0	849866.0	YLR361C	YLR362W	742.0
chrXII: 852019-852495	chrXII	852019.0	852495.0	YLR362W	YLR363C	476.0
chrXII: 853151-854062	chrXII	853151.0	854062.0	YLR363C	YLR364W	911.0
chrXII: 854391-856442	chrXII	854391.0	856442.0	YLR364W	YLR367W	2051.0
chrXII: 857317-857540	chrXII	857317.0	857540.0	YLR367W	YLR368W	223.0
chrXII: 859336-859552	chrXII	859336.0	859552.0	YLR368W	YLR369W	216.0
chrXII: 861525-861718	chrXII	861525.0	861718.0	YLR369W	YLR370C	193.0
chrXII: 862254-862714	chrXII	862254.0	862714.0	YLR370C	YLR371W	460.0
chrXII: 866784-867354	chrXII	866784.0	867354.0	YLR371W	YLR372W	570.0
chrXII: 868391-868662	chrXII	868391.0	868662.0	YLR372W	YLR373C	271.0
chrXII: 871367-871697	chrXII	871367.0	871697.0	YLR373C	YLR375W	330.0
chrXII: 872728-872826	chrXII	872728.0	872826.0	YLR375W	YLR376C	98.0
chrXII: 873554-873746	chrXII	873554.0	873746.0	YLR376C	YLR377C	192.0
chrXII: 874792-875736	chrXII	874792.0	875736.0	YLR377C	YLR378C	944.0
chrXII: 877178-878282	chrXII	877178.0	878282.0	YLR378C	YLR380W	1104.0
chrXII: 879508-879723	chrXII	879508.0	879723.0	YLR380W	YLR381W	215.0
chrXII: 881924-882067	chrXII	881924.0	882067.0	YLR381W	YLR382C	143.0
chrXII: 884751-885288	chrXII	884751.0	885288.0	YLR382C	YLR383W	537.0
chrXII: 888632-888851	chrXII	888632.0	888851.0	YLR383W	YLR384C	219.0
chrXII: 892900-892992	chrXII	892900.0	892992.0	YLR384C	YLR385C	92.0
chrXII: 893390-893628	chrXII	893390.0	893628.0	YLR385C	YLR386W	238.0
chrXII: 896270-896374	chrXII	896270.0	896374.0	YLR386W	YLR387C	104.0
chrXII: 897672-898651	chrXII	897672.0	898651.0	YLR387C	YLR388W	979.0
chrXII: 898821-899577	chrXII	898821.0	899577.0	YLR388W	YLR389C	756.0
chrXII: 902660-903066	chrXII	902660.0	903066.0	YLR389C	YLR390W	406.0
chrXII: 903404-903724	chrXII	903404.0	903724.0	YLR390W	YLR390W-A	320.0
chrXII: 904440-904749	chrXII	904440.0	904749.0	YLR390W-A	YLR392C	309.0
chrXII: 906305-907079	chrXII	906305.0	907079.0	YLR392C	YLR393W	774.0
chrXII: 907918-907950	chrXII	907918.0	907950.0	YLR393W	YLR394W	32.0
chrXII: 909398-909729	chrXII	909398.0	909729.0	YLR394W	YLR395C	331.0
chrXII: 909965-910235	chrXII	909965.0	910235.0	YLR395C	YLR396C	270.0
chrXII: 912310-912550	chrXII	912310.0	912550.0	YLR396C	YLR397C	240.0
chrXII: 914892-915156	chrXII	914892.0	915156.0	YLR397C	YLR398C	264.0
chrXII: 919019-919536	chrXII	919019.0	919536.0	YLR398C	YLR399C	517.0
chrXII: 921596-922442	chrXII	921596.0	922442.0	YLR399C	YLR401C	846.0
chrXII: 924448-925568	chrXII	924448.0	925568.0	YLR401C	YLR403W	1120.0
chrXII: 927619-928743	chrXII	927619.0	928743.0	YLR403W	YLR404W	1124.0
chrXII: 929600-929789	chrXII	929600.0	929789.0	YLR404W	YLR405W	189.0
chrXII: 930892-931065	chrXII	930892.0	931065.0	YLR405W	YLR406C	173.0
chrXII: 931755-934414	chrXII	931755.0	934414.0	YLR406C	YLR409C	2659.0
chrXII: 937233-937541	chrXII	937233.0	937541.0	YLR409C	YLR410W	308.0
chrXII: 947978-948368	chrXII	947978.0	948368.0	YLR411W	YLR412W	390.0
chrXII: 956710-956914	chrXII	956710.0	956914.0	YLR417W	YLR418C	204.0
chrXII: 964879-965090	chrXII	964879.0	965090.0	YLR420W	YLR421C	211.0
chrXII: 973170-973395	chrXII	973170.0	973395.0	YLR423C	YLR424W	225.0
chrXII: 986817-988428	chrXII	986817.0	988428.0	YLR425W	YLR427W	1611.0
chrXII: 990440-990777	chrXII	990440.0	990777.0	YLR427W	YLR429W	337.0
chrXII: 1001703-1002557	chrXII	1001703.0	1002557.0	YLR431C	YLR432W	854.0
chrXII: 1004128-1004347	chrXII	1004128.0	1004347.0	YLR432W	YLR433C	219.0
chrXII: 1006008-1006378	chrXII	1006008.0	1006378.0	YLR433C	YLR435W	370.0
chrXII: 1006995-1007421	chrXII	1006995.0	1007421.0	YLR435W	YLR436C	426.0
chrXII: 1011245-1011622	chrXII	1011245.0	1011622.0	YLR436C	YLR437C	377.0
chrXII: 1012023-1012501	chrXII	1012023.0	1012501.0	YLR437C	YLR438W	478.0
chrXII: 1013775-1013909	chrXII	1013775.0	1013909.0	YLR438W	YLR438C-A	134.0
chrXII: 1014178-1014491	chrXII	1014178.0	1014491.0	YLR438C-A	YLR439W	313.0
chrXII: 1015450-1015568	chrXII	1015450.0	1015568.0	YLR439W	YLR440C	118.0
chrXII: 1017697-1018141	chrXII	1017697.0	1018141.0	YLR440C	YLR441C	444.0
chrXII: 1018908-1019315	chrXII	1018908.0	1019315.0	YLR441C	YLR442C	407.0
chrXII: 1022251-1022625	chrXII	1022251.0	1022625.0	YLR442C	YLR443W	374.0
chrXII: 1023971-1026856	chrXII	1023971.0	1026856.0	YLR443W	YLR447C	2885.0
chrXII: 1027893-1028854	chrXII	1027893.0	1028854.0	YLR447C	YLR448W	961.0
chrXII: 1029768-1030834	chrXII	1029768.0	1030834.0	YLR448W	YLR449W	1066.0
chrXII: 1032012-1032627	chrXII	1032012.0	1032627.0	YLR449W	YLR450W	615.0
chrXII: 1035764-1036093	chrXII	1035764.0	1036093.0	YLR450W	YLR451W	329.0
chrXII: 1038753-1039270	chrXII	1038753.0	1039270.0	YLR451W	YLR452C	517.0
chrXII: 1041366-1041799	chrXII	1041366.0	1041799.0	YLR452C	YLR453C	433.0
chrXII: 1056771-1057334	chrXII	1056771.0	1057334.0	YLR457C	YLR459W	563.0
chrXII: 1058518-1062919	chrXII	1058518.0	1062919.0	YLR459W	YLR461W	4401.0
chrXII: 1063281-1067087	chrXII	1063281.0	1067087.0	YLR461W	YLR466W	3806.0
chrXII: 1071235-1072508	chrXII	1071235.0	1072508.0	YLR466W	YLR467W	1273.0
chrXIII: 8383-11483	chrXIII	8383.0	11483.0	YML132W	YML130C	3100.0
chrXIII: 13174-14541	chrXIII	13174.0	14541.0	YML130C	YML129C	1367.0
chrXIII: 14753-15135	chrXIII	14753.0	15135.0	YML129C	YML128C	382.0
chrXIII: 16676-17064	chrXIII	16676.0	17064.0	YML128C	YML127W	388.0
chrXIII: 18809-19060	chrXIII	18809.0	19060.0	YML127W	YML126C	251.0
chrXIII: 20535-20761	chrXIII	20535.0	20761.0	YML126C	YML125C	226.0
chrXIII: 21699-22048	chrXIII	21699.0	22048.0	YML125C	YML124C	349.0
chrXIII: 23683-24037	chrXIII	23683.0	24037.0	YML124C	YML123C	354.0
chrXIII: 25800-26930	chrXIII	25800.0	26930.0	YML123C	YML121W	1130.0
chrXIII: 27862-28266	chrXIII	27862.0	28266.0	YML121W	YML120C	404.0
chrXIII: 29807-32334	chrXIII	29807.0	32334.0	YML120C	YML118W	2527.0
chrXIII: 33851-34243	chrXIII	33851.0	34243.0	YML118W	YML117W	392.0
chrXIII: 37647-38196	chrXIII	37647.0	38196.0	YML117W	YML116W	549.0
chrXIII: 39824-40187	chrXIII	39824.0	40187.0	YML116W	YML115C	363.0
chrXIII: 41794-42043	chrXIII	41794.0	42043.0	YML115C	YML114C	249.0
chrXIII: 43575-44045	chrXIII	43575.0	44045.0	YML114C	YML113W	470.0
chrXIII: 44791-45063	chrXIII	44791.0	45063.0	YML113W	YML112W	272.0
chrXIII: 45953-46942	chrXIII	45953.0	46942.0	YML112W	YML111W	989.0
chrXIII: 49704-50031	chrXIII	49704.0	50031.0	YML111W	YML110C	327.0
chrXIII: 50954-51640	chrXIII	50954.0	51640.0	YML110C	YML109W	686.0
chrXIII: 54468-55265	chrXIII	54468.0	55265.0	YML109W	YML107C	797.0
chrXIII: 56269-56773	chrXIII	56269.0	56773.0	YML107C	YML106W	504.0
chrXIII: 57453-57866	chrXIII	57453.0	57866.0	YML106W	YML105C	413.0
chrXIII: 58687-58939	chrXIII	58687.0	58939.0	YML105C	YML104C	252.0
chrXIII: 62322-62582	chrXIII	62322.0	62582.0	YML104C	YML103C	260.0
chrXIII: 67549-68294	chrXIII	67549.0	68294.0	YML103C	YML102W	745.0
chrXIII: 69700-69735	chrXIII	69700.0	69735.0	YML102W	YML101C	35.0
chrXIII: 70088-70624	chrXIII	70088.0	70624.0	YML101C	YML100W	536.0
chrXIII: 73920-74398	chrXIII	73920.0	74398.0	YML100W	YML099C	478.0
chrXIII: 77040-77267	chrXIII	77040.0	77267.0	YML099C	YML098W	227.0
chrXIII: 77770-78335	chrXIII	77770.0	78335.0	YML098W	YML097C	565.0
chrXIII: 79690-81481	chrXIII	79690.0	81481.0	YML097C	YML095C	1791.0
chrXIII: 82113-82275	chrXIII	82113.0	82275.0	YML095C	YML094W	162.0
chrXIII: 82849-83090	chrXIII	82849.0	83090.0	YML094W	YML093W	241.0
chrXIII: 85789-85987	chrXIII	85789.0	85987.0	YML093W	YML092C	198.0
chrXIII: 86739-87123	chrXIII	86739.0	87123.0	YML092C	YML091C	384.0
chrXIII: 90731-92235	chrXIII	90731.0	92235.0	YML091C	YML088W	1504.0
chrXIII: 94241-94431	chrXIII	94241.0	94431.0	YML088W	YML087C	190.0
chrXIII: 95369-95791	chrXIII	95369.0	95791.0	YML087C	YML086C	422.0
chrXIII: 97371-97941	chrXIII	97371.0	97941.0	YML086C	YML085C	570.0
chrXIII: 99400-103983	chrXIII	99400.0	103983.0	YML085C	YML081C-A	4583.0
chrXIII: 104162-108806	chrXIII	104162.0	108806.0	YML081C-A	YML080W	4644.0
chrXIII: 110077-111002	chrXIII	110077.0	111002.0	YML080W	YML078W	925.0
chrXIII: 111550-111865	chrXIII	111550.0	111865.0	YML078W	YML077W	315.0
chrXIII: 112344-112513	chrXIII	112344.0	112513.0	YML077W	YML076C	169.0
chrXIII: 115347-115734	chrXIII	115347.0	115734.0	YML076C	YML075C	387.0
chrXIII: 118898-120089	chrXIII	118898.0	120089.0	YML075C	YML074C	1191.0
chrXIII: 121324-123227	chrXIII	121324.0	123227.0	YML074C	YML073C	1903.0
chrXIII: 124172-124730	chrXIII	124172.0	124730.0	YML073C	YML072C	558.0
chrXIII: 129367-129749	chrXIII	129367.0	129749.0	YML072C	YML071C	382.0
chrXIII: 131572-133475	chrXIII	131572.0	133475.0	YML071C	YML070W	1903.0
chrXIII: 135229-135500	chrXIII	135229.0	135500.0	YML070W	YML069W	271.0
chrXIII: 137158-137550	chrXIII	137158.0	137550.0	YML069W	YML068W	392.0
chrXIII: 138944-139063	chrXIII	138944.0	139063.0	YML068W	YML067C	119.0
chrXIII: 140214-140424	chrXIII	140214.0	140424.0	YML067C	YML066C	210.0
chrXIII: 141533-142210	chrXIII	141533.0	142210.0	YML066C	YML065W	677.0
chrXIII: 144954-145139	chrXIII	144954.0	145139.0	YML065W	YML064C	185.0
chrXIII: 145876-146482	chrXIII	145876.0	146482.0	YML064C	YML063W	606.0
chrXIII: 147249-147505	chrXIII	147249.0	147505.0	YML063W	YML062C	256.0
chrXIII: 148683-148953	chrXIII	148683.0	148953.0	YML062C	YML061C	270.0
chrXIII: 151532-151871	chrXIII	151532.0	151871.0	YML061C	YML060W	339.0
chrXIII: 153001-153219	chrXIII	153001.0	153219.0	YML060W	YML059C	218.0
chrXIII: 158258-158760	chrXIII	158258.0	158760.0	YML059C	YML058W-A	502.0
chrXIII: 158966-159383	chrXIII	158966.0	159383.0	YML058W-A	YML058W	417.0
chrXIII: 159697-160180	chrXIII	159697.0	160180.0	YML058W	YML057W	483.0
